Precision,Recall,F1,MCC,SPD,EOD,AOD,Accuracy,approach,data,attr
0.6877900652574386,0.6806579693703914,0.6771236758222523,0.5047283890907497,-0.0543777450663603,0.0215176216734596,-0.0098381233033409,0.6806579693703914,forest,park,sex
0.6648715548855133,0.6653431650595576,0.6632359224351133,0.4765371582044337,-0.0949817215021601,-0.0266478475652787,-0.0434707588404604,0.6653431650595576,knn,park,sex
0.6084058205083217,0.6097560975609756,0.6088841306605696,0.3931978597346819,-0.0474634068808068,0.0234721242060692,-0.0020661797310087,0.6097560975609756,tree,park,sex
0.457442346275571,0.4968803176403857,0.4355301484661454,0.1781705749942004,-0.2055659109627638,-0.205561044460127,-0.1866907981480996,0.4968803176403857,logreg,park,sex
0.61646909225767,0.6137266023823029,0.6110035753705627,0.3946518644760761,-0.2031701995462886,-0.1943683839096683,-0.1718570464892224,0.6137266023823029,svm,park,sex
0.7002555616418673,0.6954055587067498,0.6923034275334481,0.5227105707926465,-0.0528010172381406,0.0176005645730416,0.000862566725555,0.6954055587067498,forest,park,sex
0.6693639162289754,0.6687464549064095,0.66728976715659,0.4830452014598331,-0.0695606694560669,0.0071811744510406,-0.0218463454394302,0.6687464549064095,knn,park,sex
0.6179721880639596,0.6182643221781055,0.6180811207282334,0.4079534968218152,-0.0700173846425835,-0.032043487590301,-0.0371538655233974,0.6182643221781055,tree,park,sex
0.4709626738474088,0.5104934770277936,0.4501973220251335,0.2016357205143721,-0.1508412399080676,-0.1348258350618697,-0.1300431586261536,0.5104934770277936,logreg,park,sex
0.62942330000795,0.6228020419739081,0.6219597401704984,0.4130415382198998,-0.2174494666745241,-0.2332594235033259,-0.197342094252421,0.6228020419739081,svm,park,sex
0.7063627607208786,0.7005104934770278,0.6970996687630177,0.5303003163534068,-0.0670944074488773,-0.0046062513411058,-0.0205481692509169,0.7005104934770278,forest,park,sex
0.6628198871694502,0.6630743051616562,0.6622638523667751,0.4750955580505198,-0.0461518062348988,0.0580339952692667,0.0102640303929812,0.6630743051616562,knn,park,sex
0.5964485651081932,0.5972773681225184,0.5967394419231233,0.3749506094544121,-0.0975234250692438,0.0080449969745309,-0.0459656325461258,0.5972773681225184,tree,park,sex
0.4481163471364964,0.4968803176403857,0.434662676808786,0.1787048227151413,-0.2066032176321527,-0.2294818196820507,-0.193801415195248,0.4968803176403857,logreg,park,sex
0.6234739230137476,0.6171298922291548,0.6154880248617914,0.4030012501747892,-0.23144705050386,-0.2244347873920457,-0.2023819766996626,0.6171298922291548,svm,park,sex
0.6979483282459331,0.6908678389109473,0.6872824421856468,0.5165980554247022,-0.0770493252401437,0.0324825347928928,-0.0165500497950923,0.6908678389109473,forest,park,sex
0.4578523778651192,0.4721814325338554,0.4570807902835317,0.1810875441235375,0.1859537700026051,0.2508708661279142,0.1928796558881434,0.4721814325338554,knn,law,race
0.423624465577785,0.4242127590145211,0.4238478382812142,0.123499327129085,0.1240664793046553,0.0882711662147814,0.0989732602636438,0.4242127590145211,tree,law,race
0.4885748284507794,0.5134605971610376,0.438776220379898,0.2514165201061232,0.310045511600919,0.3721866856195214,0.3084621167788314,0.5134605971610376,logreg,law,race
0.5083502811147705,0.5206395823135911,0.4415608087918736,0.2638065437736349,0.3517995436998208,0.4295804925987347,0.3547764724192083,0.5206395823135911,svm,law,race
0.4697180484292633,0.496655245553924,0.4759330030629289,0.2213609469914047,0.2374908226823819,0.2792562759395264,0.2309701169629288,0.496655245553924,forest,law,race
0.4525534323918412,0.4646761298743677,0.4521888242552085,0.1667815801377374,0.1675181145388098,0.1912228052520605,0.1570836524552577,0.4646761298743677,knn,law,race
0.4302611232300896,0.4263338228095937,0.4281367597166261,0.1270281517778397,0.1140083419593041,0.0707572599194939,0.0845197100630607,0.4263338228095937,tree,law,race
0.4735741321665801,0.5188448360254527,0.4537214824991786,0.2501439739671893,0.2725718772225077,0.30394623346751,0.2579389417043645,0.5188448360254527,logreg,law,race
0.5303766842491937,0.5273290912057432,0.4526050200853647,0.2650131406370882,0.3173776344419173,0.3797381157753497,0.3131320153455241,0.5273290912057432,svm,law,race
0.4871225709109572,0.5116658508728993,0.4932006296162786,0.2408519240006281,0.217737695375306,0.2303077678742572,0.1964342821816162,0.5116658508728993,forest,law,race
0.471871303075681,0.520476423560124,0.4452242422062701,0.2603183022064818,0.2963675180347046,0.324330866184902,0.2806252958262143,0.520476423560124,logreg,law,race
0.4930921846546989,0.5240659161364007,0.4488277028708056,0.2655575746915127,0.306795086761552,0.3480195738773891,0.2953446281457687,0.5240659161364007,svm,law,race
0.4726601427781021,0.4987763093489966,0.4783151387567369,0.2232317977873765,0.1973293039578865,0.1860393227298443,0.1708967330916679,0.4987763093489966,forest,law,race
0.4483811455942177,0.465002447381302,0.4498242834155436,0.168303090346499,0.153806784948333,0.1694808489790205,0.1418505939717398,0.465002447381302,knn,law,race
0.4176481516595529,0.4147495513134279,0.4161186143495481,0.110176811868279,0.1174989276662117,0.0930954838935451,0.0970181846598191,0.4147495513134279,tree,law,race
0.4924842519297956,0.5258606624245391,0.4563168228929959,0.267891504457924,0.2796183359372831,0.320739197919845,0.269072130233229,0.5258606624245391,logreg,law,race
0.4766903121569869,0.5302659487681514,0.4605013050704729,0.2748498495659993,0.3285905637366833,0.3864259276456308,0.3231239375360632,0.5302659487681514,svm,law,race
0.4809337070740871,0.5044868657203458,0.4866011191359226,0.2329248383508146,0.2070144089691215,0.2409185582191326,0.1977996893739396,0.5044868657203458,forest,law,race
0.4607793566511914,0.4720182737803883,0.4573020065137104,0.1818470750651714,0.1527782863180579,0.1829926106740604,0.1476612110053978,0.4720182737803883,knn,law,race
0.4290259111760566,0.4268232990699951,0.4278391529161948,0.1282626819277065,0.1297420822290185,0.1549556242454795,0.1264999110633175,0.4268232990699951,tree,law,race
0.491416169248427,0.5297764725077501,0.4597493766495938,0.2709159592833818,0.2961031858427457,0.3390821818010904,0.2827888412659457,0.5297764725077501,logreg,law,race
0.514570943856879,0.5369554576603035,0.4599572753229262,0.2837521525708368,0.3341513822205335,0.3690925220906185,0.3164597163740835,0.5369554576603035,svm,law,race
0.485109941515068,0.5082395170500897,0.4901080416649762,0.2352208009267998,0.2111585092052088,0.2140821818010904,0.1877860731345503,0.5082395170500897,forest,law,race
0.4642890678520685,0.4759340838635992,0.4615882464542598,0.1837320102392973,0.1709100434066756,0.1982603637901861,0.161017909145114,0.4759340838635992,knn,law,race
0.4293972221318065,0.4271496165769293,0.4282151825963569,0.1271588420670765,0.1378282845727839,0.1302200836623425,0.1243633273812199,0.4271496165769293,tree,law,race
0.4770405836168906,0.5108500571055637,0.4346297166525417,0.243724835821629,0.3001064927285434,0.3610303968287953,0.298475747622772,0.5108500571055637,logreg,law,race
0.5145164612992678,0.5132974384075706,0.4347203525131836,0.247230047050575,0.3355625028140312,0.4093019556985643,0.3381399298877905,0.5132974384075706,svm,law,race
0.4687891813842214,0.496655245553924,0.4737110160059963,0.2184457475611151,0.2211272568530224,0.2059111402022377,0.1940302090850543,0.496655245553924,forest,law,race
0.457026086802845,0.4754446076031979,0.4571572725191548,0.182331350913177,0.1722204712694755,0.206559573257642,0.1673688372580618,0.4754446076031979,knn,law,race
0.423523281259479,0.4212759014521129,0.4223437897378117,0.1192858841569001,0.1186368147711678,0.1079182240275034,0.1015382020792855,0.4212759014521129,tree,law,race
0.4855899205352325,0.5188448360254527,0.4430797312570637,0.2560463910224894,0.2822625154145561,0.2726169080425887,0.2498601998056526,0.5188448360254527,logreg,law,race
0.5598281624801942,0.5221080110947952,0.440478879648342,0.2620490456700582,0.3553596461982783,0.3899988271951262,0.340100827109263,0.5221080110947952,svm,law,race
0.4730857560584492,0.5004078968836678,0.4799579570268121,0.2248712010523768,0.2181243045876129,0.2129718558527718,0.1906634719227493,0.5004078968836678,forest,law,race
0.4500962580082293,0.4648392886278348,0.4507489736515874,0.1679528999591385,0.1797953830642731,0.2182019316413245,0.1754039725094083,0.4648392886278348,knn,law,race
0.4224570197863135,0.4193179964105074,0.4207821749198249,0.1169980430542206,0.0837993516848562,-0.0125458424067223,0.036099960152571,0.4193179964105074,tree,law,race
0.5014524484404248,0.5278185674661445,0.4623416280687077,0.2602595781923196,0.2838871593729857,0.2993756674607739,0.2647429105314254,0.5278185674661445,logreg,law,race
0.5669552930049898,0.5345080763582967,0.4548389368496034,0.2724534064557166,0.3294181838842206,0.3782797995563953,0.3213640350153314,0.5345080763582967,svm,law,race
0.4864356199607048,0.5069342470223528,0.4923744171722203,0.2314360667116992,0.2026797591782437,0.1915194830088447,0.1758712472374576,0.5069342470223528,forest,law,race
0.462135574510102,0.472997226301191,0.4603228608519681,0.1777510277118872,0.1430855826291733,0.152772529368274,0.1300440794001294,0.472997226301191,knn,law,race
0.4302056890823688,0.42143906020558,0.425152219821976,0.1202385770558994,0.1096340457545663,0.1049207261973219,0.0952906135734091,0.42143906020558,tree,law,race
0.4805502710445598,0.5160711372165117,0.4433662665969616,0.2519050680538703,0.2795666813378561,0.3234813925570228,0.2706250235617151,0.5160711372165117,logreg,law,race
0.4905032367733041,0.5230869636155979,0.4441368243305933,0.2641963647009576,0.3219453762691034,0.3644897959183674,0.3116029774577126,0.5230869636155979,svm,law,race
0.460907159964936,0.4907815304291075,0.4692013655536785,0.2095728915776047,0.191961504153927,0.1938655462184873,0.1716432530163527,0.4907815304291075,forest,law,race
0.4601626313087072,0.475607766356665,0.459761133082644,0.1837927130631993,0.1386534896974634,0.1611764705882353,0.1287186317391208,0.475607766356665,knn,law,race
0.4240663195526182,0.4212759014521129,0.4225984452296754,0.1194652245623817,0.1247499317906955,0.092484993997599,0.1004388468412168,0.4212759014521129,tree,law,race
0.4839359052716386,0.5266764561918746,0.4572904433416523,0.2636868352233685,0.2929161193252956,0.3138245209098916,0.272621030172842,0.5266764561918746,logreg,law,race
0.5103930475879112,0.5351607113721651,0.463581431905896,0.2781276339100961,0.3295798420268853,0.364655146232575,0.3131713056549353,0.5351607113721651,svm,law,race
0.476786547059907,0.5005710556371349,0.4834442151903296,0.2234518263291365,0.2313592725659928,0.2530780210769278,0.2146122801632328,0.5005710556371349,forest,law,race
0.4670197568832092,0.4796867351933431,0.4660440084211166,0.1897827172028908,0.1840747530996333,0.2230358064810034,0.1781450505390962,0.4796867351933431,knn,law,race
0.4253918101378544,0.4217653777125142,0.4234727147718904,0.1190112278464415,0.1022089748071536,0.1556291189601238,0.1082592777344281,0.4217653777125142,tree,law,race
0.5008212417989532,0.5193343122858541,0.4446423047410039,0.2594268632930701,0.2851755140221678,0.3222116020013216,0.2735077705220938,0.5193343122858541,logreg,law,race
0.5065877204913821,0.5201501060531898,0.4379297171287243,0.2606991233953398,0.331717168999243,0.3915439441140375,0.3285685513874409,0.5201501060531898,svm,law,race
0.4842659432959114,0.5105237395986295,0.4894607626485771,0.2418627677438623,0.1953274345247681,0.2196143679788539,0.1805924304024026,0.5105237395986295,forest,law,race
0.4580029494407548,0.4720182737803883,0.4584511079490013,0.1809180648196584,0.1729906532071161,0.2360285093929953,0.1785980187698126,0.4720182737803883,knn,law,race
0.4348724033591561,0.4341654429760156,0.4345116473400909,0.1384480995433196,0.0989811952229701,0.0991161616161616,0.0857096047364294,0.4341654429760156,tree,law,race
0.4562174201284203,0.5124816446402349,0.4354743355752949,0.2505617571880366,0.2815904060203604,0.28915164971343,0.2585581560646287,0.5124816446402349,logreg,law,race
0.4960274843351945,0.5186816772719857,0.4357425760119265,0.2611146114966687,0.3175587380323759,0.3289455000774513,0.2948895905130716,0.5186816772719857,svm,law,race
0.4804167972283469,0.504650024473813,0.4847529084764344,0.2341876090535462,0.1929542242167252,0.1139405948262508,0.139480278939852,0.504650024473813,forest,law,race
0.4708674133596701,0.486213085332028,0.4695121889426174,0.2031034069634067,0.1686759183158895,0.1622799091237672,0.1479781942377074,0.486213085332028,knn,law,race
0.4220694301587713,0.4204601076847772,0.4212329742459694,0.1193120506701325,0.1123920216647635,0.0736626736200753,0.0853773114241846,0.4204601076847772,tree,law,race
0.4601426475228044,0.4746288138358623,0.4603000862627974,0.1839480868024244,0.1866699471335174,0.2339447297627782,0.1849584552642685,0.4746288138358623,knn,law,race
0.4285223904201991,0.4281285690977321,0.4283217974754231,0.1281941659961482,0.1415134025051331,0.1171924675959892,0.1155114007444773,0.4281285690977321,tree,law,race
0.4707464335541876,0.5131342796541034,0.4411575393292913,0.2457352361100444,0.2974390626764496,0.2946319393494742,0.2685515521607324,0.5131342796541034,logreg,law,race
0.5121478494426339,0.51786588350465,0.4362579246643935,0.2536376263008547,0.3384832523500419,0.3846294937637564,0.3270431132932533,0.51786588350465,svm,law,race
0.4669402302132937,0.4933920704845815,0.4732034580575347,0.2135220933223773,0.2289999996119321,0.2557348985081927,0.2150018484180449,0.4933920704845815,forest,law,race
0.4579074615214353,0.4747919725893294,0.4587083792295831,0.1811832827274729,0.1834750311594383,0.2053732908387188,0.1734391317338817,0.4747919725893294,knn,law,race
0.4205477481062624,0.4173600913689019,0.41885818610011,0.1130213620006606,0.1238597758056803,0.1299964064166082,0.1142293803026837,0.4173600913689019,tree,law,race
0.4729021905046084,0.5165606134769131,0.4484526983345944,0.2501182266986777,0.3099858078120409,0.3120379152503431,0.285927100126103,0.5165606134769131,logreg,law,race
0.4648690026239788,0.5225974873551966,0.4512936856454738,0.2594502341245147,0.3673159096539525,0.4343140084949954,0.3654997000716357,0.5225974873551966,svm,law,race
0.4788551172216168,0.5039973894599445,0.4847174196274054,0.2298480063413509,0.2315122265987336,0.2397744879143667,0.2109508420197209,0.5039973894599445,forest,law,race
0.4576550877429083,0.4721814325338554,0.4557626029162488,0.1807546138726498,0.1718795540695724,0.2154352335312209,0.1716925716558208,0.4721814325338554,knn,law,race
0.4277211897022653,0.4269864578234622,0.4273477802504372,0.1282365361833626,0.1004754016727472,0.1015378013017666,0.088744195554926,0.4269864578234622,tree,law,race
0.473854782241157,0.5212922173274597,0.4426041988974328,0.2651379033833007,0.325290799890245,0.4077390744581932,0.3305525091045433,0.5212922173274597,logreg,law,race
0.5169722016457109,0.5248817099037363,0.4392189261868789,0.2718791487354385,0.3476015487647483,0.4506544596237751,0.3599638207095627,0.5248817099037363,svm,law,race
0.4820789297687962,0.5075868820362213,0.4865961644980608,0.237760325819102,0.1949569618194937,0.2006580359058722,0.1757819511518094,0.5075868820362213,forest,law,race
0.4687405607464693,0.4836025452765541,0.467765397358158,0.1967574554030122,0.1639153950006771,0.2303349875930521,0.1696523748112336,0.4836025452765541,knn,law,race
0.4264814136577415,0.4258443465491923,0.4261583938578187,0.1251182318205427,0.1331887651254293,0.1959790209790209,0.1442084076446276,0.4258443465491923,tree,law,race
0.4858093465709271,0.5209658998205253,0.4474168352591932,0.260490175511821,0.3037756284855768,0.3564685314685314,0.2978182608302561,0.5209658998205253,logreg,law,race
0.4779012713566652,0.5260238211780062,0.4524412217161154,0.2677989613348238,0.3323238395122142,0.3903535980148883,0.3274112763652623,0.5260238211780062,svm,law,race
0.4756796564922944,0.5017131669114048,0.4817393524264778,0.2273104766481742,0.214089462832608,0.2318971351229415,0.1988371817241448,0.5017131669114048,forest,law,race
0.452797665910919,0.4685919399575787,0.4523535488023485,0.1742569790117109,0.1451770077734209,0.1350123500352858,0.122960130188466,0.4685919399575787,knn,law,race
0.424088502132466,0.4202969489313101,0.4219869394241746,0.1204282157131575,0.1156631351723535,0.1445710253049702,0.1137644141960666,0.4202969489313101,tree,law,race
0.4817900811307533,0.51786588350465,0.4500082232981721,0.2552477820683199,0.2683098795501148,0.2398112208892025,0.2307512918721439,0.51786588350465,logreg,law,race
0.4970483696004294,0.5219448523413281,0.4454470430693036,0.2630963689969632,0.328973930466287,0.3492728601673555,0.3087511581261959,0.5219448523413281,svm,law,race
0.4659222071758245,0.4942078642519171,0.473614960206235,0.2162761943733641,0.1976699316638922,0.1666057566286924,0.1615813334844081,0.4942078642519171,forest,law,race
0.4529647097996248,0.4685919399575787,0.45295361818889,0.176645895094968,0.1842205345452739,0.2219418527731132,0.1805445697974093,0.4685919399575787,knn,law,race
0.4261019507257363,0.4276390928373307,0.4268111636611226,0.1286202124500664,0.1443131338293009,0.1449071039232765,0.1313834805222098,0.4276390928373307,tree,law,race
0.45813004876024,0.5119921683798335,0.4389104883430753,0.2493383184863755,0.3003117999086765,0.3222971537013257,0.2839312945889209,0.5119921683798335,logreg,law,race
0.4979093858718059,0.5203132648066568,0.4404998533253301,0.2634640459908872,0.3334355440591479,0.4109397963979011,0.335867755016096,0.5203132648066568,svm,law,race
0.4699637423424957,0.4984499918420623,0.4769205710975262,0.225193366494352,0.2083808892454264,0.1860854937246134,0.177891318073737,0.4984499918420623,forest,law,race
0.4731842771213452,0.4876815141132322,0.4733475183529749,0.2025227611157703,0.1814789804725758,0.2272241306056255,0.1789014174486008,0.4876815141132322,knn,law,race
0.4259969350804207,0.4233969652471855,0.4246337456605205,0.1208154926811568,0.1204965260773751,0.0880293912642631,0.0959948649151999,0.4233969652471855,tree,law,race
0.4858007001579484,0.527165932452276,0.4550488259271438,0.2653444900046884,0.2875912478574926,0.3105993496377465,0.2696290548277982,0.527165932452276,logreg,law,race
0.4905810835841959,0.5292869962473487,0.4536311046150481,0.2681833757805976,0.320353819784525,0.3912031701688665,0.3199310376536104,0.5292869962473487,svm,law,race
0.4806276909038802,0.5051395007342144,0.4872295636417472,0.2303922566716585,0.2197743863246816,0.2481734595550767,0.2074579153757795,0.5051395007342144,forest,law,race
0.4510201313707381,0.4656550823951705,0.4500423973077768,0.1699440038754523,0.1555694770681848,0.2155104012143374,0.1616219706838736,0.4656550823951705,knn,law,race
0.4278707794889243,0.4271496165769293,0.4274830494767821,0.1279425827812819,0.1136933781791426,0.1367394579179172,0.1093925758961467,0.4271496165769293,tree,law,race
0.4788225120873213,0.5250448686572035,0.4508927483206163,0.2667544564053632,0.2881579150257052,0.3170674210278171,0.2738666918342862,0.5250448686572035,logreg,law,race
0.501576681569251,0.5234132811225323,0.443060721434619,0.2643835967473733,0.3186990735231149,0.3578615701291383,0.3081568102898375,0.5234132811225323,svm,law,race
0.476722184391895,0.5035079131995431,0.4831428687416195,0.2304368559146616,0.2033415715828232,0.2270558066259587,0.1901198893840361,0.5035079131995431,forest,law,race
0.6779319158893209,0.6678445229681979,0.6719582639085074,0.4620593702541087,0.2924390677815335,0.3531400966183574,0.2730756448147752,0.6678445229681979,knn,drug,race
0.6292114754633646,0.6166077738515902,0.6222849537742791,0.3782219474983227,0.1710371819960861,0.3256038647342995,0.1888393334045508,0.6166077738515902,tree,drug,race
0.6831191169675369,0.6925795053003534,0.6870478851495475,0.485370022630496,0.3270948229852339,0.4487922705314009,0.3275902384598037,0.6925795053003534,logreg,drug,race
0.7132133392226148,0.7102473498233216,0.7071936164815815,0.517662210263409,0.3357409713574097,0.5183574879227053,0.3542852140678227,0.7102473498233216,svm,drug,race
0.6890846245380541,0.6978798586572438,0.6925479634059428,0.4943498559808058,0.212133072407045,0.4019323671497584,0.2315422141509097,0.6978798586572438,forest,drug,race
0.6652028760219106,0.6537102473498233,0.6589535412058579,0.428746609513325,0.2900763358778626,0.4333333333333333,0.2798711755233494,0.6537102473498233,knn,drug,race
0.5979327148096557,0.5795053003533569,0.5873227380026765,0.3091564210903779,0.2158306070519811,0.3787878787878787,0.2280412823891084,0.5795053003533569,tree,drug,race
0.674314748471685,0.6749116607773852,0.6733102462978346,0.4498392640517407,0.2387313704107597,0.4121212121212121,0.2354486897965159,0.6749116607773852,logreg,drug,race
0.691293595448725,0.676678445229682,0.6795134663838177,0.4625880016099969,0.3130679752817157,0.5424242424242425,0.3275728297467428,0.676678445229682,svm,drug,race
0.6874875185002169,0.6872791519434629,0.6864341235658826,0.4726721510610348,0.1558524173027989,0.1848484848484848,0.1181891377543551,0.6872791519434629,forest,drug,race
0.7124452399620271,0.7137809187279152,0.7083956214431235,0.5205781470194185,0.2981091856471796,0.3269537480063796,0.2102556627174624,0.7137809187279152,logreg,drug,race
0.730372917718324,0.7084805653710248,0.7012988679772045,0.5160166084616794,0.3337938657087593,0.5215311004784688,0.2853956393854526,0.7084805653710248,svm,drug,race
0.6935846128608405,0.6925795053003534,0.6846309648630999,0.484655337294479,0.1445150594086764,0.215311004784689,0.0766381326652973,0.6925795053003534,forest,drug,race
0.6828297971866866,0.6819787985865724,0.682391564429125,0.4783194146049798,0.13523862156081,0.19377990430622,0.0484109520612067,0.6819787985865724,knn,drug,race
0.6625584755582896,0.6554770318021201,0.6575407781311765,0.4357755730213301,0.0456716535743891,0.080542264752791,-0.0217636070776987,0.6554770318021201,tree,drug,race
0.6537985605714505,0.6678445229681979,0.6593723293635926,0.4391764487672893,0.2695445414668142,0.4473520249221184,0.2845073231406708,0.6678445229681979,logreg,drug,race
0.6832317140706516,0.6908127208480566,0.6837631664892312,0.4766462637925844,0.2384700528840241,0.4940809968847352,0.2755599159180957,0.6908127208480566,svm,drug,race
0.6653488590326045,0.6819787985865724,0.6713862769403967,0.460638572515193,0.1244619358012544,0.190031152647975,0.1101854792366088,0.6819787985865724,forest,drug,race
0.6667782837471523,0.657243816254417,0.6612416361499509,0.4427392080745487,0.0840814987906366,0.2392523364485982,0.0912584497776971,0.657243816254417,knn,drug,race
0.5987518023303038,0.5954063604240283,0.5970333068364829,0.3333366785717231,0.0685032591317181,0.3221183800623052,0.1146392871185312,0.5954063604240283,tree,drug,race
0.6357102253443477,0.6554770318021201,0.6397613898200591,0.4125378674467022,0.1895945999289464,0.2747252747252746,0.181225816437084,0.6554770318021201,logreg,drug,race
0.6343312142709661,0.6484098939929329,0.637813159495072,0.4011375857823533,0.2216081790549875,0.2362637362637362,0.1940876025383067,0.6484098939929329,svm,drug,race
0.6613405081674544,0.6784452296819788,0.6636344608187157,0.4511986433276825,0.1040934749141435,0.0384615384615385,0.0488082340195016,0.6784452296819788,forest,drug,race
0.6537194817764297,0.6431095406360424,0.6456386461248796,0.4109542414940897,0.1537125488493269,0.1318681318681318,0.1146932879327245,0.6431095406360424,knn,drug,race
0.578190565044506,0.5724381625441696,0.5750642746350538,0.2827385199372568,0.0437374175975999,0.0439560439560439,0.0267063921993499,0.5724381625441696,tree,drug,race
0.6379673759116495,0.6607773851590106,0.6464615723501753,0.4343823495069171,0.344925591126199,0.5478260869565217,0.3906152467476282,0.6607773851590106,logreg,drug,race
0.6506600235050939,0.6696113074204947,0.6566703788671103,0.4477408196890267,0.3836103106619824,0.6260869565217391,0.4434272735700379,0.6696113074204947,svm,drug,race
0.6558705016404593,0.676678445229682,0.6638326001778804,0.4612586399301663,0.2224766115343623,0.4049689440993788,0.2620438181761997,0.676678445229682,forest,drug,race
0.6256625441696113,0.627208480565371,0.6263003435593436,0.3936529665447284,0.2731614889669601,0.4677018633540373,0.3176107042427614,0.627208480565371,knn,drug,race
0.6009356219855045,0.6042402826855123,0.6023370132745183,0.3549287820019537,0.1371728575375992,0.3422360248447205,0.1865408979944995,0.6042402826855123,tree,drug,race
0.678468768346312,0.6819787985865724,0.6787782651299606,0.4703505499975004,0.2388723375872649,0.1793199813693525,0.1351884459692291,0.6819787985865724,logreg,drug,race
0.6765342309255883,0.6590106007067138,0.6550471790313414,0.4354401807590144,0.3637778469473965,0.5235211923614345,0.3243622221969774,0.6590106007067138,svm,drug,race
0.6452053498925598,0.6501766784452296,0.642971877357868,0.4154253457420344,0.0757703766285739,0.0139729855612482,0.0047507204229005,0.6501766784452296,forest,drug,race
0.6576950525951106,0.657243816254417,0.6574459239098277,0.4387695624514471,0.2200631419805238,0.1616208663251047,0.1227819778779995,0.657243816254417,knn,drug,race
0.6072692062207,0.5954063604240283,0.6008768548917203,0.3438845882477515,-0.0453110409533549,-0.1010712622263624,-0.1261453872107422,0.5954063604240283,tree,drug,race
0.6935899672925853,0.7014134275618374,0.6968864920244338,0.4968438275518138,0.1836073484300141,0.2808754559666493,0.1559821036283195,0.7014134275618374,logreg,drug,race
0.6980270007135523,0.7014134275618374,0.6996367961722054,0.4983817777131653,0.2149036638748147,0.3204794163626889,0.1926184491514167,0.7014134275618374,svm,drug,race
0.6830226229641363,0.6890459363957597,0.6858260372589333,0.4757462929708083,0.0822734636197566,0.0771235018238665,0.0360462710357722,0.6890459363957597,forest,drug,race
0.6705951969385129,0.657243816254417,0.6605825526931798,0.4451439585714561,0.1987729638437941,0.3137050547159978,0.1800078421154808,0.657243816254417,knn,drug,race
0.6209616027885757,0.6042402826855123,0.6115965175865519,0.3536064423332038,0.0098576500189569,-0.0244919228764982,-0.0252103577230788,0.6042402826855123,tree,drug,race
0.6506416787048033,0.6749116607773852,0.6564881048392868,0.4565067222611309,0.2952803901079763,0.3631221719457013,0.2436291348830048,0.6749116607773852,logreg,drug,race
0.6655513411418378,0.6802120141342756,0.6698161550193352,0.4659951288656401,0.3486590038314176,0.4892533936651583,0.3174602959819678,0.6802120141342756,svm,drug,race
0.6475680104705048,0.6678445229681979,0.6539213635363572,0.4460723432285431,0.223267154301637,0.3139140271493212,0.1783995087013662,0.6678445229681979,forest,drug,race
0.6760270978681324,0.6784452296819788,0.6744395364565,0.4803687741876645,0.3059909439219783,0.3065610859728507,0.2308545284551476,0.6784452296819788,knn,drug,race
0.5930699566550691,0.6024734982332155,0.5963758646913786,0.3502839837115885,0.2057645419714385,0.3127828054298642,0.1825742841609714,0.6024734982332155,tree,drug,race
0.6667356814721014,0.6802120141342756,0.6722083226601071,0.4630886119419221,0.232282913165266,0.4328116567728008,0.2666008536437698,0.6802120141342756,logreg,drug,race
0.6471858192200227,0.6590106007067138,0.6514458376409956,0.4279823607373441,0.2736694677871148,0.4657312466270911,0.3111954397979755,0.6590106007067138,svm,drug,race
0.6531280831322487,0.666077738515901,0.6585566758413268,0.4400397518238205,0.0717787114845938,0.1111710739341608,0.0598377270048066,0.666077738515901,forest,drug,race
0.6338956729852594,0.6342756183745583,0.6326528938922512,0.4017814491448984,0.2013305322128852,0.3685914732865623,0.2264659521302048,0.6342756183745583,knn,drug,race
0.591167388932117,0.5901060070671378,0.5895913052153199,0.3295301526163336,0.0665266106442577,0.3059902860226658,0.1173470836725005,0.5901060070671378,tree,drug,race
0.6829938344160668,0.6925795053003534,0.6864816690465405,0.4859921534279635,0.2978898533373242,0.3636363636363636,0.2355681818181818,0.6925795053003534,logreg,drug,race
0.7020635619788131,0.6925795053003534,0.6934148597382475,0.4957684100999323,0.3944926668662077,0.5055821371610845,0.3511244019138755,0.6925795053003534,svm,drug,race
0.6743608310993657,0.676678445229682,0.6751365784423252,0.4654699148520226,0.2246333433103861,0.1818181818181817,0.1513257575757575,0.676678445229682,forest,drug,race
0.6615317680101475,0.6519434628975265,0.6562490236210328,0.4357060877321582,0.1818317868901526,0.1658692185007975,0.1079346092503987,0.6519434628975265,knn,drug,race
0.6281029975207179,0.6201413427561837,0.6238456348048431,0.3809746181333047,0.2071236156839269,0.3165869218500797,0.1678767942583732,0.6201413427561837,tree,drug,race
0.6869036429663198,0.7014134275618374,0.692189181175764,0.4952079077728554,0.2617910879629629,0.3316300459887583,0.2250885123412181,0.7014134275618374,logreg,drug,race
0.6938376669465802,0.696113074204947,0.6946246860754555,0.4908206755179977,0.3564091435185185,0.428717424629535,0.3287142833940549,0.696113074204947,svm,drug,race
0.7087900281120516,0.7137809187279152,0.7109089719860038,0.5188452792994138,0.1906828703703703,0.1502299437915176,0.129882698057128,0.7137809187279152,forest,drug,race
0.6643202048898993,0.6554770318021201,0.6584182601487177,0.4372157424085058,0.2451533564814814,0.2789984670413898,0.2053392614634123,0.6554770318021201,knn,drug,race
0.624408632681206,0.6148409893992933,0.6192210659288139,0.3671477142091651,0.1263020833333333,0.1558507920286151,0.0939575301393512,0.6148409893992933,tree,drug,race
